content,date,like,place,tags,name_official,경도,위도
전 세계에 단 2세트밖에 없다는 오래되고 귀한 호두까기인형 모델이 제주도 크리스마스박물관에 있답니다 ^^.#제주도 #제주도여행 #여행#크리스마스박물관 #박물관 #제주관광 #제주실내관광지 #여행지추천 #호두까기인형 #제주도민 #크리스마스 #클라라 #디즈니 #대정읍 #크리스마스 #토마스하우스 #빈티지샵 #엔틱 #크리스마스트리 #리지코티지 #제주도카페 #독일마을 #제주핫플레이스 #제주야시장 #소품샵 #제주여행 #제주신라호텔 #크리스마스선물 #제주영어교육도시,11/19/18,52,제주도 크리스마스 박물관,"['#제주도', '#제주도여행', '#여행', '#크리스마스박물관', '#박물관', '#제주관광', '#제주실내관광지', '#여행지추천', '#호두까기인형', '#제주도민', '#크리스마스', '#클라라', '#디즈니', '#대정읍', '#크리스마스', '#토마스하우스', '#빈티지샵', '#엔틱', '#크리스마스트리', '#리지코티지', '#제주도카페', '#독일마을', '#제주핫플레이스', '#제주야시장', '#소품샵', '#제주여행', '#제주신라호텔', '#크리스마스선물', '#제주영어교육도시']",바이나흐튼 크리스마스박물관,126.3278579,33.29157208
#번개과학체험관흑돼지가 짠~ 다오니가 좋아함ㅋㅋ번개는 무서워!!겁쟁이된 다오니&라오니😂😂 #제주관광 #제주관광객모드 #제주실내관광지 #아이와함께 #서귀포 #번개 #우르르쾅 #번개맞은흑돼지 #흑돼지 #육아 #여행 #제주살이🌿,11/19/18,24,번개과학체험관,"['#번개과학체험관흑돼지가', '#제주관광', '#제주관광객모드', '#제주실내관광지', '#아이와함께', '#서귀포', '#번개', '#우르르쾅', '#번개맞은흑돼지', '#흑돼지', '#육아', '#여행', '#제주살이🌿']",번개과학체험관 (휴관중),126.5888397,33.28952673
..[석부작 박물관]내의 제주형 펜션[서귀포 귤림성]에서 지내시는 고객님은.아침 조식과 더불어 무료 박물관 관람을 하실 수 있어요.그리고 날씨가 아주 화창한 날은 우주처럼관람로 꼭대기에서 인생샷을 남겨 보세요🧡...제주 천혜의 아름다움을 품은단아한 제주의 자연공원.[석부작 박물관]에서 제주를 느껴 보세요 .,11/19/18,52,석부작박물관,[],석부작박물관,126.536521,33.25045551
..“드랑드랑” 이라는 제주어를 아시나요?..‘주렁주렁’의 제주어 ‘드랑드랑’귤이 한 무더기 드랑드랑 담 남어까지열린 모습이 귀엽고 예쁘죠?제주의 귤따기 시즌에는 석부작 박물관 내에 자리한 [서귀포 귤림성]펜션 에서숙박과 함께 즐거운 귤 따기 체험도 가능 하답니다 🍊 🍊,11/19/18,73,석부작테마공원,[],석부작박물관,126.536521,33.25045551
..제주 정원을 관람하는 팁!..제주 정원은 웅장하고 화려하진않지만 낮은 화산석 사이사이를 비집고 피어난 앙증맞은 야생화들을고개숙여 들여다보는 매력이 있어요.단아하고 옹기종기 소박하지만기품있는 제주의 야생화들을 관람 해 보세요🌿...제주 천혜의 아름다움을 품은단아한 제주의 자연공원.[석부작 박물관]에서 제주를 느껴 보세요 .,11/19/18,44,석부작박물관,[],석부작박물관,126.536521,33.25045551
..석부작 박물관을 관람 하시다 보면온화한 미소와 지긋한 성품의 마스코트골든 리트리버(우주; 3세)를 이따금 만나 실 수 있을 꺼예요.산책의 동반자가 되어 드릴 수도 있고요조용히 산책을 즐기며 미소를 건네고지나가기도 할 꺼예요:)...제주 천혜의 아름다움을 품은단아한 제주의 자연공원.[석부작 박물관]에서 제주를 느껴 보세요 .,11/19/18,65,석부작박물관,[],석부작박물관,126.536521,33.25045551
..맑은 가을 하늘과 더불어만개한 피라칸사스 덕분에 제법겨울 분위기 마저 느껴지는 가을과 겨울의 경계...제주 천혜의 아름다움을 품은단아한 제주의 자연공원.[석부작 박물관]에서 제주를 느껴 보세요,11/19/18,37,석부작박물관,[],석부작박물관,126.536521,33.25045551
..석부작 박물관을 관람 하시다가 전망대 꼭대기에 이르시면 이렇게 한 폭의 가을 산수화 같은 고근산을가슴에 담아 가 실 수 있습니다....제주 천혜의 아름다움과단아한 제주스러움을 품은 자연공원.[석부작 박물관]에서 제주의 자연을체험 해 보세요 🏔,11/19/18,45,석부작박물관,[],석부작박물관,126.536521,33.25045551
"주말동안 기똥차게 제주 관광해봄ㅋㅋ잠수함타고 45m  바닷속 아래로 쑤욱~~산호와 물고기, 다이버 구경ㅋㅋ다오닌.. 잠수함 타기전까지 긴장긴장..무섭😖막상 타고는 신발 벗어던지고. 제집 안방마냥 편히 관람하심😅😅 #제주관광 #제주비오는날 #서귀포잠수함 #물속세상 #산호초 #예쁜산호 #물고기떼 #제주바닷속 #잠수함⚓️ #일상 #육아 #제주도민할인 #미리예약 #제주살이🌿",11/19/18,23,서귀포잠수함,"['#제주관광', '#제주비오는날', '#서귀포잠수함', '#물속세상', '#산호초', '#예쁜산호', '#물고기떼', '#제주바닷속', '#잠수함⚓️', '#일상', '#육아', '#제주도민할인', '#미리예약', '#제주살이🌿']",서귀포잠수함,126.5586161,33.23930338
오늘은 #서귀포바다영어조합법인_창립 하는날~^^저희 #서귀동어촌계_회원으로 이루어진 법인회사입니다.ㅋㅋㅋ앞으로 #수상_수중_레져사업에도 고고씽~^^.......🔹️SSI스쿠버교육(소수인원교육진행)🔹️스쿠버다이빙 책임보험 가입🔹️게스트하우스(여성전용)🔹️서귀포 보트다이빙 전문(펀다이빙)🔹️스쿠버 체험다이빙🔹️보트 황우지해안 스노클링🔹️보트해상투어(문섬.범섬.섶섬.외돌개.정방폭포)...#제주꿈꾸는고래 #제주스쿠버다이빙 #제주게스트하우스 #제주스킨스쿠버 #서귀포보트다이빙 #제주프리다이빙 #제주체험다이빙 #제주스노클링 #제주스쿠버다이빙교육 #제주스킨스쿠버교육 #황우지해안 #외돌게스노클링 #제주여성전용게스트하우스 #제주관광 #서귀포게스트하우스 #문섬 #범섬 #섶섬 #제주바다여행 #꿈꾸는고래 ....https://adreamingwhale.modoo.at/http://blog.naver.com/hanjin9434http://pf.kakao.com/_GyhXC카톡아이디 : udt184 문의 : 010.9660.9434,11/19/18,106,서귀포항,"['#서귀포바다영어조합법인_창립', '#서귀동어촌계_회원으로', '#수상_수중_레져사업에도', '#제주꿈꾸는고래', '#제주스쿠버다이빙', '#제주게스트하우스', '#제주스킨스쿠버', '#서귀포보트다이빙', '#제주프리다이빙', '#제주체험다이빙', '#제주스노클링', '#제주스쿠버다이빙교육', '#제주스킨스쿠버교육', '#황우지해안', '#외돌게스노클링', '#제주여성전용게스트하우스', '#제주관광', '#서귀포게스트하우스', '#문섬', '#범섬', '#섶섬', '#제주바다여행', '#꿈꾸는고래']",서귀포항,126.5664008,33.23679898
.조으다 완전♡..#제주 #제주도 #제주관광 #함덕서우봉 #일몰 #노을 #힐링,11/20/18,53,제주 함덕 서우봉 해변,"['#제주', '#제주도', '#제주관광', '#함덕서우봉', '#일몰', '#노을', '#힐링']",함덕해수욕장,126.6692389,33.54306157
축하해주세요!!크리스마스박물관이 제주관광공사가 선정한 12월 제주관광10선에 나왔어요. 표지모델로는 박물관을 기획하고 만들었던 제 동서(처제 남표니)가 선정되었답니다.^^ 실물이 더 자상하고 잘생김 ㅎ..#제주도 #서귀포 #안덕면 #평화로 #제주도여행 #여행 #크리스마스박물관 #제주박물관 #박물관 #제주관광 #제주실내관광지 #제주여행지추천 #호두까기인형 #제주도민 #크리스마스 #클라라 #대정읍 #크리스마스 #빈티지샵 #엔틱 #리지코티지 #제주신라호텔 #영어마을 #제주영어교육도시 #제주핫플레이스 #제주야시장 #소품샵 #제주여행 #제주겨울여행 #신라호텔제주 #켄싱턴제주호텔,11/20/18,51,제주도 크리스마스 박물관,"['#제주도', '#서귀포', '#안덕면', '#평화로', '#제주도여행', '#여행', '#크리스마스박물관', '#제주박물관', '#박물관', '#제주관광', '#제주실내관광지', '#제주여행지추천', '#호두까기인형', '#제주도민', '#크리스마스', '#클라라', '#대정읍', '#크리스마스', '#빈티지샵', '#엔틱', '#리지코티지', '#제주신라호텔', '#영어마을', '#제주영어교육도시', '#제주핫플레이스', '#제주야시장', '#소품샵', '#제주여행', '#제주겨울여행', '#신라호텔제주', '#켄싱턴제주호텔']",바이나흐튼 크리스마스박물관,126.3278579,33.29157208
11월 24일 이번주 토요일 크리스마스마켓 오프닝행사에 후크선장도 등장한답니다 ^^ 독일 자이펜마을에서 건너온 호두까기인형들과 스모커인형들을 만나보세요!..<크리스마스마켓>일정: 11월 24일부터 한달간 매일시간: 오후 4시부터 8시까지장소: 안덕면 평화로 654  크리스마스박물관.#제주도 #서귀포 #안덕면 #평화로 #제주도여행 #여행 #크리스마스박물관 #제주박물관 #박물관 #제주관광 #제주실내관광지 #제주여행지추천 #호두까기인형 #제주도민 #크리스마스 #클라라 #대정읍 #크리스마스 #빈티지샵 #엔틱 #크리스마스트리 #리지코티지 #제주도카페 #영어마을 #제주영어교육도시 #제주핫플레이스 #제주야시장 #소품샵 #제주여행 #제주겨울여행 #제주신라호텔,11/20/18,48,제주도 크리스마스 박물관,"['#제주도', '#서귀포', '#안덕면', '#평화로', '#제주도여행', '#여행', '#크리스마스박물관', '#제주박물관', '#박물관', '#제주관광', '#제주실내관광지', '#제주여행지추천', '#호두까기인형', '#제주도민', '#크리스마스', '#클라라', '#대정읍', '#크리스마스', '#빈티지샵', '#엔틱', '#크리스마스트리', '#리지코티지', '#제주도카페', '#영어마을', '#제주영어교육도시', '#제주핫플레이스', '#제주야시장', '#소품샵', '#제주여행', '#제주겨울여행', '#제주신라호텔']",바이나흐튼 크리스마스박물관,126.3278579,33.29157208
마치 자매같은셋😚셋이엄청 잘놀고 엄청 잘돌아다닌다오늘은 서귀포데이트ㅋㅋㅋ드라이브할땐 #8586 노래듣기 첫끼는 오랜만에 #제주면가#제주도 #서귀포 #제주관광 #이민자들#룸메이트 #그냥 #메이트 #제주가족,11/20/18,82,Seogwipo,"['#8586', '#제주면가', '#제주도', '#서귀포', '#제주관광', '#이민자들', '#룸메이트', '#그냥', '#메이트', '#제주가족']",서귀포잠수함,126.5586161,33.23930338
#강정항 #크루즈 #언제들어올까?!#집앞 #바다산책로 #법환동 #올레7코스 #경치좋은 #우리동네...#제주살이 #제주도민 #소통해요 #제주도 #제주라이프 #풍경사진 #힐링 #힐링스타그램 #제주여행 #제주관광 #제주도여행 #제주 #일상 #일상스타그램,11/20/18,253,올레7코스,"['#강정항', '#크루즈', '#언제들어올까?!', '#집앞', '#바다산책로', '#법환동', '#올레7코스', '#경치좋은', '#우리동네...', '#제주살이', '#제주도민', '#소통해요', '#제주도', '#제주라이프', '#풍경사진', '#힐링', '#힐링스타그램', '#제주여행', '#제주관광', '#제주도여행', '#제주', '#일상', '#일상스타그램']",올레길 7코스(서귀포-월평 올레),126.5153097,33.23738579
잠깐 쉬러 밖에 갔다 왔던 날~ #테쉬폰An historical house in Jeju since the 2nd world war. ....A random afternoon with a spontaneous plan for quick visit.....#제주도 #제주도민 #제주역사 #제주관광 #제주구경 #제주데이트 #일상 #촬영추천 #돟은날씨 #여자끼리 #사진그램 #malaysianinjeju #lifeinjeju #visitjeju #touristspot #datingspot #girlstime #daily #photogram #recommendation,11/21/18,90,테쉬폰,"['#테쉬폰An', '#제주도', '#제주도민', '#제주역사', '#제주관광', '#제주구경', '#제주데이트', '#일상', '#촬영추천', '#돟은날씨', '#여자끼리', '#사진그램', '#malaysianinjeju', '#lifeinjeju', '#visitjeju', '#touristspot', '#datingspot', '#girlstime', '#daily', '#photogram', '#recommendation']",테쉬폰,126.3510011,33.32096133
크리스마스박물관은 곳곳에 볼거리가 많아요. 그래서 박물관에 들어오면 1층부터 2층까지 위 아래로 천천히 보세요. 어떤 호두까기인형은 가격만 3천만원...후덜덜~독일 자이펜마을에서 만드는데만 8개월이 걸렸고 도착하기까지 또 한달이 걸렸어요. 다음에 어떤 녀석인지 올려볼게요~.#제주도 #서귀포 #안덕면 #평화로 #제주도여행 #여행 #크리스마스박물관 #제주박물관 #박물관 #제주관광 #제주실내관광지 #제주여행지추천 #호두까기인형 #제주도민 #크리스마스 #클라라 #대정읍 #크리스마스 #빈티지샵 #엔틱 #리지코티지 #제주신라호텔 #영어마을 #제주영어교육도시 #제주핫플레이스 #제주야시장 #소품샵 #제주여행 #제주겨울여행 #신라호텔제주 #켄싱턴제주호텔,11/21/18,45,제주도 크리스마스 박물관,"['#제주도', '#서귀포', '#안덕면', '#평화로', '#제주도여행', '#여행', '#크리스마스박물관', '#제주박물관', '#박물관', '#제주관광', '#제주실내관광지', '#제주여행지추천', '#호두까기인형', '#제주도민', '#크리스마스', '#클라라', '#대정읍', '#크리스마스', '#빈티지샵', '#엔틱', '#리지코티지', '#제주신라호텔', '#영어마을', '#제주영어교육도시', '#제주핫플레이스', '#제주야시장', '#소품샵', '#제주여행', '#제주겨울여행', '#신라호텔제주', '#켄싱턴제주호텔']",바이나흐튼 크리스마스박물관,126.3278579,33.29157208
제주 서귀포 블랙바에서 12월 게스트바텐딩을 진행합니다모히토를 한국에 처음 선보인  장동은대표의 칵테일을 맛보실수 있습니다.....서귀포시 솔동산로 27메종드레아 1층 Black Bar연중무휴 주차장 보유 Open 7:30 pm / Close 3:30 am#제주핫플#제주술집#제주밤문화#제주놀거리#제주가볼만한곳#제주혼술#제주바#제주데이트코스#제주관광#칵테일#제주칵테일바#서귀포맛집#서귀포여행#맛스타그램#먹스타그램#모히토#서귀포바#위스키바#애플민트#블랙바,11/21/18,42,Seogwipo,"['#제주핫플', '#제주술집', '#제주밤문화', '#제주놀거리', '#제주가볼만한곳', '#제주혼술', '#제주바', '#제주데이트코스', '#제주관광', '#칵테일', '#제주칵테일바', '#서귀포맛집', '#서귀포여행', '#맛스타그램', '#먹스타그램', '#모히토', '#서귀포바', '#위스키바', '#애플민트', '#블랙바']",서귀포잠수함,126.5586161,33.23930338
#차이나마씸 점심식사는 짬뽕으로 오늘 점심은 해물짬뽕 어서 오세요여러분을 기달리고있습니다#짬뽕 #해물짬뽕 #서귀포 #보목동 #맛집#점심 #먹스타그램 #꽃게 #해물⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#직장인 #직장인그램 #서귀포맛집 #제주맛집 #보목 #제주살이 #제주시 #짬뽕맛집 #짜장면맛집 #점심메뉴 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#메뉴#중화요리 #짜장면 #전복짜장면 #고추짬뽕 #멘보샤 #전복 #올레길 #제주관광 #제주여행,11/21/18,59,Seogwipo,"['#차이나마씸', '#짬뽕', '#해물짬뽕', '#서귀포', '#보목동', '#맛집', '#점심', '#먹스타그램', '#꽃게', '#해물⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', '#직장인', '#직장인그램', '#서귀포맛집', '#제주맛집', '#보목', '#제주살이', '#제주시', '#짬뽕맛집', '#짜장면맛집', '#점심메뉴', '#메뉴', '#중화요리', '#짜장면', '#전복짜장면', '#고추짬뽕', '#멘보샤', '#전복', '#올레길', '#제주관광', '#제주여행']",서귀포잠수함,126.5586161,33.23930338
"유명한 코스모스 밭에 코스모스가 예쁘게 피고 있다! 핑크색도 예쁘지만 주황색도 매력이다!! 재주도에 11월 빠질 수 없는 곳! 대신, 예뿐 꽃이 보려면 운동 좀 필요하다~ It is a famous cosmos field at Jeju in November. Instead of pink colour, orange colour is making the lovely flower looking cool! Oh ya if you wanna check out this pretty flowers you gotta pay for it by hiking up to a little hill~ ....It’s just next to Hamdeok Beach where you can see a bunch of people up right there! Caution for human flood during the weekend! ....#제주도 #제주관광 #재주도민 #가을 #겨울 #코스모스 #주황색 #예쁘곳 #유명한곳 #강추 #제주코스모스 #데이트코스 #함덕해변 #일상 #내삶이 #malaysianinjeju #visitjeju #touristspot #datecourse #cosmos #autumnwinter #daily #hamdeok #beachside #recommendation",11/22/18,65,서우봉,"['#제주도', '#제주관광', '#재주도민', '#가을', '#겨울', '#코스모스', '#주황색', '#예쁘곳', '#유명한곳', '#강추', '#제주코스모스', '#데이트코스', '#함덕해변', '#일상', '#내삶이', '#malaysianinjeju', '#visitjeju', '#touristspot', '#datecourse', '#cosmos', '#autumnwinter', '#daily', '#hamdeok', '#beachside', '#recommendation']",서우봉,126.6775859,33.54584155
#관광지순환버스 #스탬프 #이벤트 #제주버스여행 #제주여행 #제주관광 #아부오름 #백약이오름 #810번버스 #가이드님 #최고 #친절 #애플 #아이패드 #당첨기원 #🙏🏻,11/22/18,56,아부오름,"['#관광지순환버스', '#스탬프', '#이벤트', '#제주버스여행', '#제주여행', '#제주관광', '#아부오름', '#백약이오름', '#810번버스', '#가이드님', '#최고', '#친절', '#애플', '#아이패드', '#당첨기원', '#🙏🏻']",아부오름,126.777215,33.44858418
오늘은 사냥하기 좋은 날씨!제주도는 주변에 꿩이 자주 보여요. 그래서 오늘은 사냥꾼을 모델로 만든 호두까기인형입니다 ㅎ 요즘 자이펜마을에선 호두까기 장인들이 직접만든 물건들이 품귀현상이에요. 나이가들고 후계자들도 많이 없어서 그래요. 크리스마스박물관은 오래전부터 자이펜마을에서 만든 아이들만 수집해왔는데 선견지명일까요? ㅎㅎ..#제주도 #서귀포 #안덕면 #제주핫플 #제주도여행 #크리스마스박물관 #제주박물관 #박물관 #제주관광 #제주실내관광지 #제주여행지추천 #호두까기인형 #제주도민 #크리스마스 #클라라 #대정읍 #크리스마스 #빈티지샵 #엔틱 #리지코티지 #제주신라호텔 #영어마을 #제주영어교육도시 #제주핫플레이스 #제주야시장 #소품샵 #제주여행 #제주겨울여행 #신라호텔제주 #켄싱턴제주호텔 #해비치호텔,11/22/18,77,제주도 크리스마스 박물관,"['#제주도', '#서귀포', '#안덕면', '#제주핫플', '#제주도여행', '#크리스마스박물관', '#제주박물관', '#박물관', '#제주관광', '#제주실내관광지', '#제주여행지추천', '#호두까기인형', '#제주도민', '#크리스마스', '#클라라', '#대정읍', '#크리스마스', '#빈티지샵', '#엔틱', '#리지코티지', '#제주신라호텔', '#영어마을', '#제주영어교육도시', '#제주핫플레이스', '#제주야시장', '#소품샵', '#제주여행', '#제주겨울여행', '#신라호텔제주', '#켄싱턴제주호텔', '#해비치호텔']",바이나흐튼 크리스마스박물관,126.3278579,33.29157208
..제주에인감귤밭🍊감귤체험은 예약없이 이용 가능하세요 🤘....#제주에인감귤밭 #감귤체험 #귤따기체험 #체험농장 #감귤따기체험 #감귤밭 #감귤밭카페 #제주감성 #제주여행 #제주관광#제주카페 #제주카페추천 #서귀포카페 #서귀포카페추천#제주선물 #제주선물추천#감귤잼 #한라봉청 #청귤청 #금귤청 #제주여행 #제주관광 #노리매공원 #카멜리아힐 #핑크뮬리#제주가볼만한곳 #제주사진찍기좋은곳#에인감귤밭 아니고 #제주에인감귤밭,11/22/18,76,제주에인감귤밭,"['#제주에인감귤밭', '#감귤체험', '#귤따기체험', '#체험농장', '#감귤따기체험', '#감귤밭', '#감귤밭카페', '#제주감성', '#제주여행', '#제주관광', '#제주카페', '#제주카페추천', '#서귀포카페', '#서귀포카페추천', '#제주선물', '#제주선물추천', '#감귤잼', '#한라봉청', '#청귤청', '#금귤청', '#제주여행', '#제주관광', '#노리매공원', '#카멜리아힐', '#핑크뮬리', '#제주가볼만한곳', '#제주사진찍기좋은곳', '#에인감귤밭', '#제주에인감귤밭']",제주에인감귤밭,126.5390139,33.25656069
#서귀포아침 오늘도 #즐거운하루 보내세요~^^.....🔹️SSI스쿠버교육(소수인원교육진행)🔹️스쿠버다이빙 책임보험 가입🔹️게스트하우스(여성전용)🔹️서귀포 보트다이빙 전문(펀다이빙)🔹️스쿠버 체험다이빙🔹️보트 황우지해안 스노클링🔹️보트해상투어(문섬.범섬.섶섬.외돌개.정방폭포)...#제주꿈꾸는고래 #제주스쿠버다이빙 #제주게스트하우스 #제주스킨스쿠버 #서귀포보트다이빙 #제주프리다이빙 #제주체험다이빙 #제주스노클링 #제주스쿠버다이빙교육 #제주스킨스쿠버교육 #황우지해안 #외돌게스노클링 #제주여성전용게스트하우스 #제주관광 #서귀포게스트하우스 #문섬 #범섬 #섶섬 #제주바다여행 #꿈꾸는고래 ....https://adreamingwhale.modoo.at/http://blog.naver.com/hanjin9434http://pf.kakao.com/_GyhXC카톡아이디 : udt184 문의 : 010.9660.9434,11/22/18,125,제주꿈꾸는고래,"['#서귀포아침', '#즐거운하루', '#제주꿈꾸는고래', '#제주스쿠버다이빙', '#제주게스트하우스', '#제주스킨스쿠버', '#서귀포보트다이빙', '#제주프리다이빙', '#제주체험다이빙', '#제주스노클링', '#제주스쿠버다이빙교육', '#제주스킨스쿠버교육', '#황우지해안', '#외돌게스노클링', '#제주여성전용게스트하우스', '#제주관광', '#서귀포게스트하우스', '#문섬', '#범섬', '#섶섬', '#제주바다여행', '#꿈꾸는고래']",꿈꾸는고래,126.5127408,33.23550037
#한복담 in #제주🧡#韩服谈 in #济州☺️..#제주여행 #제주한복대여 #제주한복 #제주한복여행 #제주첫날 #제주한복체험 #제주관광 #제주체험#제주에서 #제주#济州岛 #济州岛旅游 #济州韩服体验 #济州韩服租赁 #济州岛美食 #济州韩服#jejuhanbok #jeju #jejuisland #hanbokdam#jejudo #jejuhanbokrental,11/23/18,67,Jeju,"['#한복담', '#제주\U0001f9e1', '#韩服谈', '#济州☺️..', '#제주여행', '#제주한복대여', '#제주한복', '#제주한복여행', '#제주첫날', '#제주한복체험', '#제주관광', '#제주체험', '#제주에서', '#제주', '#济州岛', '#济州岛旅游', '#济州韩服体验', '#济州韩服租赁', '#济州岛美食', '#济州韩服', '#jejuhanbok', '#jeju', '#jejuisland', '#hanbokdam', '#jejudo', '#jejuhanbokrental']",Jeju in aA,126.8365037,33.53833652
댕댕한 느낌의 초록 모구모구 슬라임!! 멜론향까지 넣으니 오감만족^-^ #놀숲제주외도점 #제주만화카페 #제주슬라임 #제주슬라임카페 #외도만화카페 #외도놀숲 #애월만화카페 #제주데이트 #제주핫플 #제주공항근처쉴곳 #제주공항근처쉴만한곳 #놀숲슬라임 #제주키즈카페 #제주보드게임 #제주슬라임파는곳 #제주아이와갈만한곳 #제주공항근처아이와갈만한곳 #제주폰데코카페 #제주폰데코 #제주꼭가야할곳 #제주이색카페 #제주카페데이트 #제주핫플 #제주여행지 #제주관광 #생크림데코 #데코덴 #제주데코덴,11/23/18,65,Jeju,"['#놀숲제주외도점', '#제주만화카페', '#제주슬라임', '#제주슬라임카페', '#외도만화카페', '#외도놀숲', '#애월만화카페', '#제주데이트', '#제주핫플', '#제주공항근처쉴곳', '#제주공항근처쉴만한곳', '#놀숲슬라임', '#제주키즈카페', '#제주보드게임', '#제주슬라임파는곳', '#제주아이와갈만한곳', '#제주공항근처아이와갈만한곳', '#제주폰데코카페', '#제주폰데코', '#제주꼭가야할곳', '#제주이색카페', '#제주카페데이트', '#제주핫플', '#제주여행지', '#제주관광', '#생크림데코', '#데코덴', '#제주데코덴']",Jeju in aA,126.8365037,33.53833652
안녕하세요 수영밥상입니다^^11월 17일에 개업후 많이 찾아주셔서 감사드립니다♥저희는 엄마가 만드는 집밥같이 매일 바뀌는 반찬으로 정성껏 식사를 차려드리고 있습니다.소박하지만 정갈하고 따스한 집밥드시고 싶은분 어여 오세요!!^ㅡㅡ^아침식사도 7시부터 하고있어요~!!추운 겨울 뜨끈한 국물 생각날때!!수영밥상에서 속 따뜻하게 채우고 가셔요♥((대부분의 식재료를 직접 농사지은 싱싱한 야채와 고춧가루를 사용해서 만들고 있습니다.항상 건강한 식재료를 사용하기 위해 노력하겠습니다.)) #수영밥상#영업중입니다 #제주도맛집#제주맛집#애월맛집#제주서쪽#애월해안도로#제주관광#제주전통식#토속음식점#향토음식점#몸국맛집#고사리육개장맛집#몸국#고사리육개장#갈치국#묵은지감자탕#술안주로최고#제주여행#제주맛집투어#제주밥집#집밥#먹스타그램#제주공항근처맛집#제주#애월맛집#하귀맛집#애월#하귀파리바게트앞#하귀휴먼시아근처#하귀일초등학교근처,11/23/18,62,제주하귀휴먼시아,"['#수영밥상', '#영업중입니다', '#제주도맛집', '#제주맛집', '#애월맛집', '#제주서쪽', '#애월해안도로', '#제주관광', '#제주전통식', '#토속음식점', '#향토음식점', '#몸국맛집', '#고사리육개장맛집', '#몸국', '#고사리육개장', '#갈치국', '#묵은지감자탕', '#술안주로최고', '#제주여행', '#제주맛집투어', '#제주밥집', '#집밥', '#먹스타그램', '#제주공항근처맛집', '#제주', '#애월맛집', '#하귀맛집', '#애월', '#하귀파리바게트앞', '#하귀휴먼시아근처', '#하귀일초등학교근처']",제주하귀휴먼시아1단지아파트,126.4164088,33.48258748
.@amy_kim_3783 덕분에 즐거운 곤돌라였다😍..#제주 #제주도 #제주관광#실외관광지 #베니스랜드 #베니스랜드🚣 #곤돌라 #카약같은거#발가락에힘줘서쥐날뻔..ㅋㅋㅋ#일상 #여행스타그램,11/23/18,60,제주베니스랜드,"['#제주', '#제주도', '#제주관광', '#실외관광지', '#베니스랜드', '#베니스랜드🚣', '#곤돌라', '#카약같은거', '#발가락에힘줘서쥐날뻔..ㅋㅋㅋ', '#일상', '#여행스타그램']",물의도시 베니스랜드,126.8407062,33.41527182
이번 제주도여행도 굿뜨 👍🏻 #또가고싶다 #일상스타그램 #여행스타그램✈️ #제주 #제주여행 #제주도여행✈️ #제주가볼만한곳 #제주관광 #허브동산 #제주허브동산🌿,11/23/18,32,제주허브동산,"['#또가고싶다', '#일상스타그램', '#여행스타그램✈️', '#제주', '#제주여행', '#제주도여행✈️', '#제주가볼만한곳', '#제주관광', '#허브동산', '#제주허브동산🌿']",제주허브동산,126.8151851,33.33039389
이건 스모커인형이에요.크리스마스박물관엔 호두까기인형과 스모커인형이 너무너무너무 많아요! 사실 스모커인형이 호두까기인형보다 먼저 만들어졌다는 사실 알고 계신가요? 재미있는 달콤한 러브스토리도 있는데 이건 박물관 오시면 들려드릴게요 ㅋㅋ..#제주도 #서귀포 #제주핫플 #제주도여행 #크리스마스박물관 #제주박물관 #박물관 #제주관광 #제주실내관광지 #제주여행지추천 #호두까기인형 #제주도민 #크리스마스 #클라라 #대정읍 #크리스마스 #빈티지샵 #엔틱 #리지코티지 #제주신라호텔 #영어마을 #제주영어교육도시 #제주핫플레이스 #제주야시장 #소품샵 #제주여행 #제주겨울여행 #신라호텔제주 #켄싱턴제주호텔 #해비치호텔 #스모커인형,11/23/18,58,제주도 크리스마스 박물관,"['#제주도', '#서귀포', '#제주핫플', '#제주도여행', '#크리스마스박물관', '#제주박물관', '#박물관', '#제주관광', '#제주실내관광지', '#제주여행지추천', '#호두까기인형', '#제주도민', '#크리스마스', '#클라라', '#대정읍', '#크리스마스', '#빈티지샵', '#엔틱', '#리지코티지', '#제주신라호텔', '#영어마을', '#제주영어교육도시', '#제주핫플레이스', '#제주야시장', '#소품샵', '#제주여행', '#제주겨울여행', '#신라호텔제주', '#켄싱턴제주호텔', '#해비치호텔', '#스모커인형']",바이나흐튼 크리스마스박물관,126.3278579,33.29157208
